"Date","SPY.Open","SPY.High","SPY.Low","SPY.Close","SPY.Volume","SPY.Adjusted","SPY.Open.1","SPY.High.1","SPY.Low.1","SPY.Close.1","SPY.Volume.1","SPY.Adjusted.1","SPY.Open.2","SPY.High.2","SPY.Low.2","SPY.Close.2","SPY.Volume.2","SPY.Adjusted.2","SPY.Open.3","SPY.High.3","SPY.Low.3","SPY.Close.3","SPY.Volume.3","SPY.Adjusted.3"
"2007-04-05",2007-04-05,142.16,144.44,141.48,144.24,272652200,125.01,1.34,1.19999999999999,1.22999999999999,1,-56958300,1.36,4.22999999999999,3.02000000000001,4.14999999999998,3.46000000000001,-355233100,3.49000000000001,-1.34,0.789999999999992,0.919999999999987,2.24000000000001,-361534600,1.95
"2007-04-13",2007-04-13,144.65,145.32,143.34,145.32,413774500,125.94,1.58000000000001,1.85999999999999,1.03,2.5,193511500,2.64999999999999,4.23000000000002,3.97999999999999,6.59,6.78999999999999,-343018900,5.88,2.49000000000001,0.879999999999995,1.86000000000001,1.07999999999998,141122300,0.929999999999993
"2007-04-20",2007-04-20,145.83,148.62,145.82,148.62,506895800,128.8,2.76000000000002,4.64000000000001,4.23999999999998,6.49000000000001,195903700,6.11000000000001,6.57000000000002,4.81,6.66999999999999,5.23000000000002,-17140500,4.53000000000002,1.18000000000001,3.30000000000001,2.47999999999999,3.30000000000001,93121300,2.86000000000001
"2007-04-27",2007-04-27,148.37,149.8,147.32,149.53,497093300,129.59,6.18000000000001,4.85000000000002,5.57999999999998,4.72,149783100,4.59,4.87,6.15000000000001,6.75999999999999,7.53,-137093500,6.53,2.53999999999999,1.18000000000001,1.5,0.909999999999997,-9802500,0.789999999999992
"2007-05-04",2007-05-04,149.64,151.12,147.67,150.92,505325300,130.79,4.94,5.75999999999999,4.28,6.97999999999999,197143600,6.53999999999999,7.47999999999999,6.68000000000001,6.19,6.67999999999998,232673100,5.77999999999999,1.26999999999998,1.31999999999999,0.349999999999994,1.38999999999999,8232000,1.19999999999999
"2007-05-11",2007-05-11,150.88,152.82,149.27,150.86,513142200,130.74,6.94,6.87,6.08000000000001,5.13000000000002,238807000,4.94000000000001,6.22999999999999,7.5,5.93000000000001,5.54000000000002,99367700,4.80000000000001,1.24000000000001,1.69999999999999,1.60000000000002,-0.0599999999999739,7816900,-0.0499999999999829
"2007-05-18",2007-05-18,150.86,152.62,149.79,152.62,603182100,132.27,5.30000000000001,6.20000000000002,4.78999999999999,7.31999999999999,331265100,6.84,5.03,4,3.97,4,96286300,3.47,-0.0199999999999818,-0.199999999999989,0.519999999999982,1.75999999999999,90039900,1.53
"2007-05-25",2007-05-25,152.58,153.5,150.74,151.69,661502200,131.46,6.75,7.55000000000001,12.69,13.02,-235096000,11.76,4.21000000000001,3.69999999999999,3.42000000000002,2.16,164408900,1.87,1.72,0.879999999999995,0.950000000000017,-0.930000000000007,58320100,-0.810000000000002
"2007-06-01",2007-06-01,151.94,154.4,151.34,154.08,433672000,133.53,14.01,12.98,14.01,13.3,-194213300,12.01,2.30000000000001,3.28,3.67000000000002,3.16000000000003,-71653300,2.74000000000001,-0.640000000000015,0.900000000000006,0.599999999999994,2.39000000000001,-227830200,2.06999999999999
"2007-06-08",2007-06-08,153.54,154.39,149.06,151.04,777324100,130.9,13.12,13.05,12.31,12.51,20530700,10.84,2.66,1.56999999999999,-0.210000000000008,0.179999999999978,264181900,0.159999999999997,1.59999999999999,-0.0100000000000193,-2.28,-3.04000000000002,343652100,-2.63
"2007-06-15",2007-06-15,150.93,153.66,149.55,153.07,829549100,133.23,11.67,9.84999999999999,10.4,9.68000000000001,305512800,8.95999999999999,0.0699999999999932,1.03999999999999,-0.239999999999981,0.449999999999989,226367000,0.95999999999998,-2.60999999999999,-0.72999999999999,0.490000000000009,2.03,52225000,2.32999999999998
"2007-06-22",2007-06-22,153.38,153.58,149.85,150.55,786735600,131.04,9.88,9.93000000000001,9.28999999999999,8.55000000000001,152548800,7.97999999999999,0.799999999999983,0.0800000000000125,-0.890000000000015,-1.13999999999999,125233400,-0.420000000000016,2.44999999999999,-0.0799999999999841,0.299999999999983,-2.51999999999998,-42813500,-2.19
"2007-06-29",2007-06-29,150.24,151.65,148.06,150.43,1001504900,130.93,8.08000000000001,7.21000000000001,6.58000000000001,6.19,728852700,5.92,-1.69999999999999,-2.75,-3.28,-3.65000000000001,567832900,-2.59999999999999,-3.13999999999999,-1.93000000000001,-1.78999999999999,-0.120000000000005,214769300,-0.109999999999985
"2007-07-06",2007-07-06,150.87,153.17,150.77,152.98,327793400,133.15,6.22,7.84999999999999,7.43000000000001,7.66,-85981100,7.21000000000001,-2.66999999999999,-1.22,1.71000000000001,1.94,-449530700,2.25,0.629999999999995,1.51999999999998,2.71000000000001,2.54999999999998,-673711500,2.22
"2007-07-13",2007-07-13,153.16,155.46,150.52,154.85,673995100,134.78,7.32999999999998,6.84,4.70000000000002,6.22999999999999,167099300,5.97999999999999,2.22999999999999,1.80000000000001,0.969999999999999,1.78,-155554000,1.55000000000001,2.28999999999999,2.29000000000002,-0.25,1.87,346201700,1.63
"2007-07-20",2007-07-20,154.99,155.53,152.83,153.5,853182600,133.6,6.62,5.72999999999999,5.51000000000002,3.97,356089300,4.00999999999999,1.61000000000001,1.94999999999999,2.98000000000002,2.94999999999999,66447000,2.56,1.83000000000001,0.0699999999999932,2.31,-1.34999999999999,179187500,-1.18000000000001
"2007-07-27",2007-07-27,154.18,154.72,145.05,145.11,1533710900,126.3,4.54000000000002,3.59999999999999,-2.61999999999998,-5.80999999999997,1028385600,-4.48999999999999,3.94,3.06999999999999,-3.00999999999999,-5.31999999999999,532206000,-4.63000000000001,-0.810000000000002,-0.810000000000002,-7.78,-8.38999999999999,680528300,-7.3
"2007-08-03",2007-08-03,145.93,149.46,143.2,143.8,1721820800,125.16,-4.94999999999999,-3.35999999999999,-6.07000000000002,-7.06,1208678600,-5.58000000000001,-4.94,-3.70999999999998,-7.57000000000002,-9.17999999999998,1394027400,-7.99000000000001,-8.25,-5.25999999999999,-1.85000000000002,-1.31,188109900,-1.14
"2007-08-10",2007-08-10,144.21,150.59,142.53,144.71,1601119800,125.95,-6.65000000000001,-2.03,-7.25999999999999,-7.91,997937700,-6.32000000000001,-8.94999999999999,-4.87,-7.99000000000001,-10.14,927124700,-8.83,-1.72,1.13,-0.669999999999987,0.909999999999997,-120701000,0.790000000000006
"2007-08-17",2007-08-17,146.5,146.89,137,144.71,1704847500,125.95,-6.08000000000001,-6.61000000000001,-13.74,-6.97999999999999,1043345300,-5.51000000000001,-8.49000000000001,-8.64000000000001,-15.83,-8.78999999999999,851664900,-7.64999999999999,2.28999999999999,-3.70000000000002,-5.53,0,103727700,0
"2007-08-24",2007-08-24,145.17,148.33,143.29,148.33,850360700,129.1,-6.77000000000001,-6.06999999999999,-8.05000000000001,-5.75,416688700,-4.43000000000001,-9.01000000000002,-6.38999999999999,-1.76000000000002,3.22,-683350200,2.8,-1.33000000000001,1.44000000000003,6.28999999999999,3.62,-854486800,3.14999999999999
"2007-08-31",2007-08-31,147.85,148.5,143.46,147.59,917764000,128.46,-5.69,-5.88999999999999,-5.59999999999999,-3.44999999999999,140439900,-2.44,1.91999999999999,-0.960000000000008,0.260000000000019,3.78999999999999,-804056800,3.30000000000001,2.68000000000001,0.169999999999987,0.170000000000016,-0.740000000000009,67403300,-0.639999999999986
"2007-09-07",2007-09-07,147.45,149.98,145.26,146.07,649649800,127.14,-3.48000000000002,-3.68000000000001,-4.29000000000002,-7,-179899300,-6.08999999999999,3.23999999999998,-0.610000000000014,2.72999999999999,1.35999999999999,-951470000,1.19,-0.400000000000006,1.47999999999999,1.79999999999998,-1.52000000000001,-268114200,-1.32000000000001
"2007-09-14",2007-09-14,146.52,149.45,144.33,148.9,779932400,129.6,-6.85999999999999,-4.13000000000002,-5.51999999999998,-1.65000000000001,-6803200,-1.44,0.0200000000000102,2.56,7.33000000000001,4.19,-924915100,3.64999999999999,-0.929999999999978,-0.530000000000001,-0.929999999999978,2.83000000000001,130282600,2.45999999999999
"2007-09-21",2007-09-21,148.31,154.39,147.63,151.97,884054500,132.9,-1.93000000000001,2.73999999999998,-0.430000000000007,1.53999999999999,-117450400,1.97,3.14000000000001,6.05999999999997,4.34,3.63999999999999,33693800,3.80000000000001,1.78999999999999,4.94,3.29999999999998,3.06999999999999,104122100,3.30000000000001
"2007-09-28",2007-09-28,152.42,153.19,150.47,152.58,653372500,133.43,1.54999999999998,0.0200000000000102,-0.300000000000011,-0.399999999999977,325579100,0.280000000000001,4.56999999999999,4.69,7.00999999999999,4.99000000000001,-264391500,4.97,4.10999999999999,-1.19999999999999,2.84,0.610000000000014,-230682000,0.530000000000001
"2007-10-05",2007-10-05,152.6,156.1,152.5,155.85,591641100,136.29,-0.560000000000002,0.639999999999986,1.97999999999999,1,-82354000,1.50999999999999,5.15000000000001,6.12,7.24000000000001,9.78,-58008700,9.14999999999999,0.180000000000007,2.91,2.03,3.26999999999998,-61731400,2.85999999999999
"2007-10-12",2007-10-12,155.39,157.52,154.54,156.33,625121600,136.71,0.399999999999977,1.99000000000001,1.70999999999998,2.83000000000001,-228061000,3.11000000000001,8.86999999999998,8.07000000000002,10.21,7.43000000000001,-154810800,7.11000000000001,2.78999999999999,1.42000000000002,2.03999999999999,0.480000000000018,33480500,0.420000000000016
"2007-10-19",2007-10-19,156.27,156.48,149.66,149.67,989902300,130.89,2.09,1.75999999999999,4.60999999999999,4.55999999999997,-543808600,4.58999999999999,7.96000000000001,2.09,2.03,-2.30000000000001,105847800,-2.01000000000002,0.880000000000024,-1.04000000000002,-4.88,-6.66000000000003,364780700,-5.82000000000002
"2007-10-26",2007-10-26,148.86,153.62,148.66,153.62,1182627600,134.34,2.93000000000001,4.16,5.46000000000001,9.81999999999999,-539193200,9.18000000000001,-3.55999999999997,0.430000000000007,-1.81,1.03999999999999,529255100,0.909999999999997,-7.41,-2.85999999999999,-1,3.95000000000002,192725300,3.45000000000002
"2007-11-02",2007-11-02,153.93,155.27,149.21,151.2,1125046000,132.23,9.72,4.68000000000001,6.68000000000001,6.48999999999998,-476073800,6.27999999999999,1.33000000000001,-0.829999999999984,-3.28999999999999,-4.65000000000001,533404900,-4.06,5.06999999999999,1.65000000000001,0.550000000000011,-2.42000000000002,-57581600,-2.11000000000001
"2007-11-09",2007-11-09,149.64,152.11,144.89,145.14,1363536200,126.93,3.13999999999999,5.22000000000003,7.88999999999999,0.429999999999978,-341311300,0.980000000000004,-5.75,-5.41,-9.65000000000001,-11.19,738414600,-9.78,-4.29000000000002,-3.16,-4.32000000000002,-6.06,238490200,-5.29999999999998
"2007-11-16",2007-11-16,145.21,149.4,143.7,145.79,1236645700,127.49,0.0400000000000205,1.06999999999999,0.409999999999997,-2.54000000000002,386285000,-1.61,-11.06,-7.07999999999998,-5.96000000000001,-3.88,246743400,-3.39999999999999,-4.42999999999998,-2.71000000000001,-1.19,0.650000000000006,-126890500,0.559999999999988
"2007-11-23",2007-11-23,145.28,145.53,141.67,144.13,1019214300,126.04,-2.56999999999999,-2.97,-1.79000000000002,-3.46000000000001,101450300,-2.42,-3.58000000000001,-8.09,-6.99000000000001,-9.49000000000001,-163413300,-8.3,0.0699999999999932,-3.87,-2.03,-1.66,-217431400,-1.44999999999999
"2007-11-30",2007-11-30,144.43,149.87,140.66,148.66,1189044700,130,-3.01999999999998,-0.109999999999985,-4.59999999999999,2.59,539394900,2.86,-9.5,-5.40000000000001,-8.55000000000001,-2.53999999999999,63998700,-2.22999999999999,-0.849999999999994,4.34,-1.00999999999999,4.53,169830400,3.95999999999999
"2007-12-07",2007-12-07,148.19,151.5,146.31,150.91,757531800,131.97,1.66999999999999,2.05000000000001,1.97999999999999,2.00999999999999,-22400600,2.37,-1.44999999999999,-0.610000000000014,1.42000000000002,5.77000000000001,-606004400,5.03999999999999,3.75999999999999,1.63,5.65000000000001,2.25,-431512900,1.97
"2007-12-14",2007-12-14,151.28,152.89,147.1,147.17,1093400500,128.7,2.97,-1.5,-0.530000000000001,-4.80000000000001,209346000,-4.20000000000002,6.06999999999999,3.48999999999998,3.40000000000001,1.38,-143245200,1.20999999999999,3.09,1.38999999999999,0.789999999999992,-3.74000000000001,335868700,-3.27000000000001
"2007-12-21",2007-12-21,146.61,148.42,143.96,148.13,982654100,130.23,-5.80999999999997,-4.77000000000001,-6.50999999999999,-4.45000000000002,329281600,-3.20000000000002,1.33000000000001,2.88999999999999,2.29000000000002,4,-36560200,4.18999999999998,-4.66999999999999,-4.47,-3.13999999999999,0.960000000000008,-110746400,1.53
"2007-12-28",2007-12-28,148.82,149.68,146.9,147.3,352074300,129.5,-3.78,-6.41999999999999,-5.59999999999999,-8.54999999999998,-239566800,-6.78999999999999,4.38999999999999,-0.189999999999998,6.24000000000001,-1.35999999999999,-836970400,-0.5,2.20999999999998,1.26000000000002,2.94,-0.829999999999984,-630579800,-0.72999999999999
"2008-01-04",2008-01-04,147.1,147.61,140.91,141.31,670526600,124.23,-8.28999999999999,-9.91,-13.63,-15.02,45405000,-12.48,-1.09,-3.88999999999999,-5.40000000000001,-9.59999999999999,-87005200,-7.73999999999999,-1.72,-2.06999999999999,-5.99000000000001,-5.99000000000001,318452300,-5.27
"2008-01-11",2008-01-11,141.81,142.9,137.7,140.15,1465959400,123.21,-14.46,-13.58,-11.96,-9.51999999999998,476057100,-7.67999999999999,-9.47,-9.98999999999998,-9.40000000000001,-7.01999999999998,372558900,-5.48999999999999,-5.28999999999999,-4.71000000000001,-3.21000000000001,-1.16,795432800,-1.02000000000001
"2008-01-18",2008-01-18,141.16,141.86,131.1,132.06,1535562300,116.1,-7.70000000000002,-11.76,-17.56,-21.56,352934700,-18.24,-5.45000000000002,-6.55999999999997,-12.86,-16.07,552908200,-14.13,-0.650000000000006,-1.03999999999999,-6.59999999999999,-8.09,69602900,-7.11
"2008-01-25",2008-01-25,127.21,136.76,126,133.04,1477389900,116.96,-26.72,-18.51,-23.21,-18.16,352343900,-15.27,-21.61,-12.92,-20.9,-14.26,1125315600,-12.54,-13.95,-5.10000000000002,-5.09999999999999,0.97999999999999,-58172400,0.859999999999999
"2008-02-01",2008-02-01,133.26,139.61,132.06,139.58,1272366500,122.71,-16.38,-12.5,-12.83,-5.55999999999997,-91169700,-4.22000000000001,-13.84,-8,-8.84999999999999,-1.72999999999999,601839900,-1.52000000000001,6.05,2.85000000000002,6.06,6.54000000000002,-205023400,5.75
"2008-02-08",2008-02-08,139.21,139.3,131.73,133.07,1181381300,116.99,-6,-10.1,-11.97,-12.72,-55264400,-10.5,-2.59999999999999,-3.59999999999999,-5.97,-7.08000000000001,-284578100,-6.22,5.95000000000002,-0.310000000000002,-0.330000000000013,-6.51000000000002,-90985200,-5.72
"2008-02-15",2008-02-15,133.1,137.06,132.04,135.14,996417300,118.81,-12.18,-8.47,-9.63,-8.99000000000001,-22797000,-7.23,-8.06,-4.80000000000001,0.939999999999998,3.07999999999998,-539145000,2.71000000000001,-6.11000000000001,-2.24000000000001,0.310000000000002,2.06999999999999,-184964000,1.82000000000001
"2008-02-22",2008-02-22,136.72,137.01,132.86,135.62,771817900,119.23,-7.71000000000001,-12.86,-7.79999999999998,-13.04,-417226800,-10.77,9.51000000000001,0.25,6.86000000000001,2.58000000000001,-705572000,2.27000000000001,3.62,-0.0500000000000114,0.820000000000022,0.480000000000018,-224599400,0.420000000000002
"2008-02-29",2008-02-29,135.54,139.14,132.78,133.82,994469800,117.65,-12.65,-12.36,-13.53,-17.09,236938000,-14.32,2.28,-0.470000000000027,0.719999999999999,-5.76000000000002,-277896700,-5.05999999999999,-1.18000000000001,2.13,-0.0800000000000125,-1.80000000000001,222651900,-1.58
"2008-03-07",2008-03-07,133.14,134.77,128.58,129.71,1317024300,114.03,-18.14,-18.12,-18.52,-17.46,223623800,-14.67,-6.07000000000002,-4.53,-3.14999999999998,-3.35999999999999,135643000,-2.95999999999999,-2.40000000000001,-4.36999999999998,-4.19999999999999,-4.10999999999999,322554500,-3.62
"2008-03-14",2008-03-14,129.84,133.77,127.59,129.61,1642477000,113.95,-16.77,-14.65,-16.37,-18.52,659822900,-16.28,-3.25999999999999,-3.28999999999999,-4.44999999999999,-5.52999999999997,646059700,-4.86,-3.29999999999998,-1,-0.990000000000009,-0.0999999999999943,325452700,-0.0799999999999983
"2008-03-20",2008-03-20,126.57,134.65,126.07,132.08,1331020000,116.69,-22.25,-15.03,-20.83,-15.22,978945700,-12.81,-10.15,-2.35999999999999,-6.79000000000002,-3.53999999999999,559202100,-2.54000000000001,-3.27000000000001,0.879999999999995,-1.52000000000001,2.47,-311457000,2.73999999999999
"2008-03-28",2008-03-28,133.31,135.81,131.06,131.51,1004908100,116.19,-13.79,-11.8,-9.84999999999999,-9.80000000000001,334381500,-8.04000000000001,-2.22999999999999,-3.32999999999998,-1.72,-2.31,10438300,-1.46000000000001,6.74000000000001,1.16,4.99000000000001,-0.570000000000022,-326111900,-0.5
"2008-04-04",2008-04-04,131.29,137.96,131.09,136.89,1012481800,120.94,-10.52,-4.94,-6.60999999999999,-3.26000000000002,-453477600,-2.27,-1.84999999999999,3.19,2.50999999999999,7.17999999999998,-304542500,6.91,-2.02000000000001,2.15000000000001,0.0300000000000011,5.38,7573700,4.75
"2008-04-11",2008-04-11,137.87,138.57,133.01,133.38,914734500,117.84,-3.28999999999999,-3.29000000000002,1.91,1.31999999999999,-620827800,1.74000000000001,8.03,4.79999999999998,5.41999999999999,3.76999999999998,-727742500,3.89,6.58000000000001,0.609999999999985,1.91999999999999,-3.50999999999999,-97747300,-3.09999999999999
"2008-04-18",2008-04-18,133.19,139.56,132.33,138.48,920376400,122.35,5.98,2.80000000000001,6.33000000000001,5.44,-557013500,5.39,6.62,4.91,6.26000000000002,6.39999999999998,-410643600,5.66,-4.68000000000001,0.990000000000009,-0.679999999999978,5.09999999999999,5641900,4.50999999999999
"2008-04-25",2008-04-25,138.23,139.89,136.9,139.6,894231900,123.34,4.97,0.279999999999973,4.84,0.0199999999999818,-378134600,0.63000000000001,4.91999999999999,4.07999999999998,5.84,8.09,-110676200,7.15000000000001,5.03999999999999,0.329999999999984,4.56999999999999,1.12,-26144500,0.990000000000009
"2008-05-02",2008-05-02,139.88,142.37,138.26,141.51,808385200,125.02,0.669999999999987,3.06999999999999,6.53,8.44,-372996100,8.03,8.59,4.41,7.16999999999999,4.62,-204096600,4.08,1.65000000000001,2.48000000000002,1.35999999999999,1.91,-85846700,1.67999999999999
"2008-05-09",2008-05-09,141.05,142.2,138.45,138.9,828021000,122.72,7.95000000000002,5.13999999999999,6.41,3.76000000000002,-168396300,3.91,3.18000000000001,3.63,5.44,5.52000000000001,-86713500,4.88,1.17000000000002,-0.170000000000016,0.189999999999998,-2.60999999999999,19635800,-2.3
"2008-05-16",2008-05-16,139.25,142.87,138.73,142.66,860072700,126.04,2.53,5.86000000000001,5.86999999999998,7.03999999999999,88254800,6.81,6.06,3.31,6.39999999999998,4.18000000000001,-60303700,3.69000000000001,-1.80000000000001,0.670000000000016,0.280000000000001,3.75999999999999,32051700,3.32000000000001
"2008-05-23",2008-05-23,142.81,144.3,137.52,137.64,949138100,121.61,7.27000000000001,5.16000000000003,4.74000000000001,3.81999999999999,-45331700,3.95999999999999,4.58000000000001,4.41000000000003,0.620000000000005,-1.96000000000001,54906200,-1.73,3.56,1.43000000000001,-1.20999999999998,-5.02000000000001,89065400,-4.43000000000001
"2008-05-30",2008-05-30,137.8,140.93,137.53,140.35,640900200,124,4.66000000000003,6.16,8.94999999999999,10.64,-676124100,9.97,-2.07999999999998,-1.44,-0.72999999999999,-1.16,-167485000,-1.02,-5.00999999999999,-3.37,0.00999999999999091,2.71000000000001,-308237900,2.39
"2008-06-06",2008-06-06,139.83,140.89,136.22,136.29,1321617800,120.41,9.99000000000001,7.11999999999998,8.63,6.67999999999998,-320859200,6.45999999999999,-1.22,-1.31,-2.22999999999999,-2.61000000000001,493596800,-2.31,2.03,-0.0400000000000205,-1.31,-4.06,680717600,-3.59
"2008-06-13",2008-06-13,136.86,137.5,133.52,136.15,1269811200,120.29,10.29,2.84999999999999,7.45000000000002,4.06999999999999,-61208800,3.60000000000001,-2.38999999999999,-5.37,-5.20999999999998,-6.50999999999999,409738500,-5.75,-2.97,-3.38999999999999,-2.69999999999999,-0.139999999999986,-51806600,-0.11999999999999
"2008-06-20",2008-06-20,135.55,137.12,131.22,131.58,1236913800,116.83,2.24000000000001,1.31,0.159999999999997,0.0700000000000216,232005700,0.640000000000001,-7.25999999999999,-7.18000000000001,-6.30000000000001,-6.05999999999997,287775700,-4.78,-1.31,-0.379999999999995,-2.30000000000001,-4.56999999999999,-32897400,-3.46000000000001
"2008-06-27",2008-06-27,132.09,133.4,127.04,127.53,1321449300,113.24,0.800000000000011,-4.56,-4.05,-9.35999999999999,308967500,-7.7,-5.71000000000001,-7.53,-10.49,-12.82,680549100,-10.76,-3.46000000000001,-3.72,-4.17999999999999,-4.05000000000001,84535500,-3.59
"2008-07-03",2008-07-03,127.89,129.16,124.99,126.31,1174881700,112.15,-9.98,-9.41,-8.02,-7.06999999999999,260147200,-5.69,-11.94,-11.73,-11.23,-9.97999999999999,-146736100,-8.25999999999999,-4.2,-4.24000000000001,-2.05000000000001,-1.22,-146567600,-1.08999999999999
"2008-07-11",2008-07-11,126.79,127.74,122.49,123.84,2002730700,109.96,-6.39999999999999,-11.82,-9.84000000000002,-14.64,1082354300,-12.39,-10.07,-9.76000000000001,-11.03,-12.31,732919500,-10.33,-1.09999999999999,-1.42,-2.5,-2.47,827849000,-2.19000000000001
"2008-07-18",2008-07-18,125.26,126.42,120.02,125.98,1839386900,111.86,-12.97,-13.47,-16.88,-13.62,945155000,-11.48,-10.29,-10.7,-11.2,-5.60000000000001,602473100,-4.97,-1.53,-1.31999999999999,-2.47,2.14,-163343800,1.90000000000001
"2008-07-25",2008-07-25,126.51,129.15,124.85,125.48,1299231100,111.42,-13.37,-13.22,-13.41,-16.03,490845900,-13.6,-5.58,-4.25,-2.19000000000001,-2.05,-22218200,-1.81999999999999,1.25,2.73,4.83,-0.5,-540155800,-0.439999999999998
"2008-08-01",2008-08-01,125.51,128.6,123.42,126.16,1347509900,112.02,-15.54,-13.6,-15.03,-12.74,519488900,-10.7,-2.38,-0.560000000000002,-1.56999999999999,-0.150000000000006,172628200,-0.13000000000001,-1,-0.550000000000011,-1.42999999999999,0.679999999999993,48278800,0.599999999999994
"2008-08-08",2008-08-08,126.04,129.93,124.76,129.37,1156496800,114.87,-13.21,-12.94,-13.97,-13.29,296424100,-11.17,-0.75,2.19000000000001,2.27000000000001,5.53,-846233900,4.91000000000001,0.530000000000001,1.33000000000001,1.34,3.21000000000001,-191013100,2.85000000000001
"2008-08-15",2008-08-15,129.47,131.51,127.67,130.17,1139575900,115.58,-13.34,-12.79,-9.85000000000001,-7.47,190437800,-6.03,4.20999999999999,5.08999999999999,7.65000000000001,4.18999999999998,-699811000,3.72,3.42999999999999,1.57999999999998,2.91,0.799999999999983,-16920900,0.709999999999994
"2008-08-22",2008-08-22,130.43,130.48,126.34,129.65,940772100,115.12,-7.37,-10.45,-11.19,-10.7,299871900,-8.88,3.92,1.32999999999998,1.49000000000001,4.17,-358459000,3.7,0.960000000000008,-1.03,-1.33,-0.519999999999982,-198803800,-0.459999999999994
"2008-08-29",2008-08-29,128.8,130.34,126.58,128.79,858691800,114.36,-11.03,-10.55,-9.64,-7.5,-462926000,-6.05,3.29000000000001,1.74000000000001,3.16,2.63,-488818100,2.34,-1.63,-0.139999999999986,0.239999999999995,-0.860000000000014,-82080300,-0.760000000000005
"2008-09-05",2008-09-05,130.03,130.71,122,124.42,1133857800,110.48,-6.83000000000001,-6.78999999999999,-11.52,-11.73,-135953400,-9.81,3.98999999999999,0.780000000000001,-2.76000000000001,-4.95,-22639000,-4.39,1.22999999999999,0.370000000000005,-4.58,-4.36999999999999,275166000,-3.88
"2008-09-12",2008-09-12,128.04,128.24,121.6,126.09,1713539300,111.96,-7.51000000000002,-8.88,-9.62,-5.49000000000001,476625500,-4.87,-1.43000000000001,-3.26999999999998,-6.07000000000001,-4.07999999999998,573963400,-3.62,-1.99000000000001,-2.47,-0.400000000000006,1.67,579681500,1.47999999999999
"2008-09-19",2008-09-19,121.63,128,113.8,124.12,2966649400,110.85,-10.46,-5.40000000000001,-13.24,-3.41,1645200100,-2.39,-8.80000000000001,-2.47999999999999,-12.54,-5.53,2025877300,-4.27000000000001,-6.41,-0.240000000000009,-7.8,-1.97,1253110100,-1.11
"2008-09-26",2008-09-26,124.45,124.75,117.79,120.85,1503425700,107.93,-3.44,-4.41,-7.19999999999999,-5.46000000000001,328544000,-4.22,-4.35000000000001,-5.59,-8.78999999999999,-7.94,644733900,-6.42999999999999,2.82000000000001,-3.25,3.99000000000001,-3.27000000000001,-1463223700,-2.91999999999999
"2008-10-03",2008-10-03,119.14,119.34,109.68,110.34,1947635500,98.54,-7.65000000000001,-8.39999999999999,-12.81,-13.5,-55095200,-11.42,-10.89,-11.37,-12.32,-14.08,813777700,-11.94,-5.31,-5.41,-8.11,-10.51,444209800,-9.39
"2008-10-10",2008-10-10,107.15,107.62,83.58,88.5,3281575900,79.04,-18.11,-18.8,-36.44,-37.48,1442189000,-32.82,-20.89,-20.62,-38.02,-37.59,1568036600,-32.92,-11.99,-11.72,-26.1,-21.84,1333940400,-19.5
"2008-10-17",2008-10-17,93.87,105.53,86.54,93.21,2671940000,83.24,-32.64,-23.62,-38.31,-32.27,1372708900,-28.18,-27.76,-22.47,-27.26,-30.91,-294709400,-27.61,-13.28,-2.09,2.96000000000001,4.70999999999999,-609635900,4.19999999999999
"2008-10-24",2008-10-24,95.35,99.1,84,87.04,2374307800,77.73,-30.16,-29.5,-39.42,-39.12,1026797900,-34.29,-29.1,-25.65,-33.79,-33.81,870882100,-30.2,1.47999999999999,-6.43000000000001,-2.54000000000001,-6.16999999999999,-297632200,-5.50999999999999
"2008-10-31",2008-10-31,85.97,98.57,83.7,96.83,2394474300,86.48,-40.07,-31.36,-41.06,-32.54,1237977500,-28.39,-33.17,-20.77,-25.98,-13.51,446838800,-12.06,-9.38,-0.530000000000001,-0.299999999999997,9.78999999999999,20166500,8.75
"2008-11-07",2008-11-07,96.78,100.86,90.06,93.86,1798169800,83.82,-32.69,-30.65,-37.61,-36.31,658593900,-31.76,-10.37,-6.76000000000001,6.48,5.36,-1483406100,4.77999999999999,10.81,2.29000000000001,6.36,-2.97,-596304500,-2.66000000000001
"2008-11-14",2008-11-14,95.21,95.53,82.09,86.62,2468096000,77.36,-35.22,-34.95,-44.25,-43.03,1527323900,-37.76,1.33999999999999,-10,-4.45,-6.58999999999999,-203844000,-5.88,-1.57000000000001,-5.33,-7.97,-7.23999999999999,669926200,-6.45999999999999
"2008-11-21",2008-11-21,86.38,88.56,74.34,79.52,3030111200,71.02,-42.42,-41.78,-52.24,-49.27,2171419400,-43.34,-8.97,-10.54,-9.66,-7.52000000000001,655803400,-6.71000000000001,-8.83,-6.97,-7.75,-7.10000000000001,562015200,-6.34
"2008-11-28",2008-11-28,81.92,90.13,80.36,90.09,1465860000,80.46,-48.11,-40.58,-41.64,-34.33,332002200,-30.02,-4.05,-8.44,-3.34,-6.73999999999999,-928614300,-6.02000000000001,-4.45999999999999,1.56999999999999,6.02,10.57,-1564251200,9.44
"2008-12-05",2008-12-05,87.51,88.42,81.86,87.93,2275378100,78.53,-40.53,-39.82,-39.74,-38.16,561838800,-33.43,-9.27,-12.44,-8.2,-5.92999999999999,477208300,-5.28999999999999,5.59,-1.70999999999999,1.5,-2.16,809518100,-1.92999999999999
